0	1419.685514	8.941833626	8.941152913
0	1421.723602	8.90927919	8.887711018
0	1422.746321	8.955470327	8.914688011
0	1425.348145	8.993882472	8.98527883
100	1426.194604	9.265382707	9.230684254
100	1426.586515	9.128932559	9.080518091
100	1423.280318	9.252566791	9.235780326
100	1418.285641	9.085089057	9.049702034
150	1422.095793	9.344949769	9.159602193
150	1422.295024	9.288915782	9.081572503
150	1420.801847	9.475369225	9.447746161
200	1424.262504	9.367041789	9.271254032
200	1425.102108	9.797630561	9.557347001
200	1423.633181	9.537780628	9.53582883
200	1421.461346	9.653715434	9.508983218
250	1427.648743	9.699267693	9.599517585
250	1427.18832	9.705756359	9.506268998
250	1425.766363	9.462686841	9.265382707
250	1422.518506	9.679052869	9.54794414
300	1421.885817	10	9.870363002
300	1425.685279	10.08021209	9.827161784
300	1426.916231	10.02133274	9.864465695
300	1425.229991	9.894456485	9.824658406
350	1428.248096	10.29560137	10.02133274
350	1422.498664	9.92252222	9.786866345
350	1426.235103	10.24062958	10.04759798
350	1426.390038	10.05111205	9.850596502
500	1430.369566	10.56505484	10.29374223
500	1432.583836	10.4992737	10.31143625
500	1432.499521	10.72475659	10.46192002
500	1433.421283	10.63687366	10.3720463
500	1433.058614	10.55912321	10.37110013
500	1433.375952	10.57347188	10.13586595
500	1432.739614	10.65047292	10.32405227
1000	1445.159357	11.97568374	11.45936988
1000	1448.795616	12.35599677	11.46484303
1000	1445.239147	11.9388789	11.23089689
1000	1450.719712	12.39652921	11.59580222
1000	1449.137505	12.01902068	11.23378084
2000	1471.049598	13.85735713	12.81000362
2000	1469.579269	13.8101108	12.42376254
2000	1471.156933	14.54198243	12.86341484
2000	1471.088825	14.16234632	12.8141528
2000	1469.245321	14.19987887	12.6728466
2000	1471.003356	14.60171442	12.97224922
