0	1091.741055	6.847645904	6.837779626
0	1092.114163	6.932962556	6.901995544
0	1092.230898	6.848486623	6.828354147
0	1091.681069	6.845334765	6.831284327
50	1094.191066	6.953371673	6.880131654
50	1093.265582	6.938967913	6.861749462
50	1096.141049	7.027429934	6.943907104
50	1098.931357	6.955956503	6.954663896
50	1095.641082	6.931462513	6.858798662
100	1097.735202	7.134761682	7.026772858
100	1093.328502	7.074781154	7.041471294
100	1097.730289	7.141727472	7.060631861
100	1097.717931	7.160884737	7.156369537
100	1093.735683	7.109687649	7.040152986
150	1097.333101	7.485077854	7.305804625
150	1101.91806	7.500682434	7.399047503
150	1095.423617	7.430658821	7.360090673
150	1097.649046	7.472197619	7.379050353
200	1097.866282	7.668261446	7.495312033
200	1100.628509	7.621045454	7.459355471
200	1101.390443	7.652044118	7.472682973
200	1095.927863	7.57657379	7.427775538
200	1102.092101	7.725246565	7.453069406
250	1102.761583	7.800227433	7.560199343
250	1100.173639	7.829110485	7.701390513
250	1100.385522	7.788205794	7.567386573
250	1105.053814	7.77257524	7.739674967
300	1105.631036	7.965863199	7.790294125
300	1103.028993	7.979751049	7.794473801
300	1106.996013	7.994504399	7.777518831
300	1101.243427	7.840453561	7.779081135
350	1105.309396	8.371370067	8.115496438
350	1105.464686	8.292104096	8.050418778
350	1104.479515	8.26464105	7.975934274
350	1106.17609	8.476810726	8.29005298
400	1106.723684	8.485688563	8.19214865
400	1111.134033	8.72409323	8.310902209
400	1108.073993	8.601838594	8.253878581
400	1106.449389	8.560177078	8.332443613
400	1108.610543	8.614131293	8.343995975
400	1109.34697	8.624560054	8.215986585
500	1107.843946	8.699558577	8.375550857
500	1114.633862	8.585502266	8.317677705
500	1107.332571	8.73446522	8.561112419
500	1111.420195	8.66109966	8.381530405
500	1106.95452	8.806781135	8.453934607
600	1114.665796	9.285598728	8.926882545
600	1115.260338	9.246355536	8.820330645
600	1113.973236	9.315914802	8.923491739
600	1110.115546	9.078410036	8.595862424
700	1116.167388	9.485387557	9.038550187
700	1118.505478	9.471522166	9.08579271
700	1117.318767	9.605858808	9.093187955
700	1118.194108	9.304798992	8.838241089
700	1118.952537	9.826327164	9.296296096
700	1113.791927	9.494269232	9.040987208
800	1120.907195	9.691979512	9.129998792
800	1119.244623	9.857315428	9.272355789
800	1118.703321	9.735075929	9.212894947
800	1120.332886	9.800118404	9.219784195
800	1119.318207	9.641701747	9.171787391
900	1125.826388	10.19769309	9.501619994
900	1120.256205	10.08198201	9.384721291
900	1122.89426	10.09794385	9.169275877
900	1120.842845	10.04628094	9.36028993
900	1122.625404	10.14573526	9.586073148
1000	1125.422414	10.31283623	9.61062081
1000	1122.895467	10.23191663	9.514416751
1000	1124.304504	9.972293719	9.190850411
1000	1125.425534	10.51684859	9.638503703
1500	1133.93894	11.08908774	10.20633758
1500	1135.901898	11.56020156	10.37393927
1500	1133.020305	11.53972325	10.21499931
1500	1134.197688	11.15204636	9.934483909
1500	1132.786969	11.28719027	10.04935466
2000	1148.116251	12.26798858	10.88309841
2000	1146.760426	11.89901959	10.4124505
2000	1144.894356	12.75478373	10.93180285
2000	1143.68037	12.1481258	10.68949153
2000	1145.932805	12.83162277	10.96367484
