0	1100.825962	6.951218823	6.931891044
0	1102.648086	6.983407334	6.938967913
0	1100.571095	6.898166724	6.89604106
0	1099.612251	6.89370403	6.886276382
0	1103.405428	7.034006169	6.99556698
50	1104.026346	7.017802766	7.012778864
50	1100.12712	6.971930373	6.902421177
50	1101.427699	7.101435973	7.011032781
50	1099.402006	6.935106373	6.911369116
50	1099.952233	6.99665432	6.986227077
100	1106.830949	7.073895472	7.02830619
100	1105.605177	7.452103126	7.334625698
100	1102.074663	7.10366461	7.062839652
100	1103.983713	7.201506176	7.078104074
100	1103.146467	7.074116875	7.043669363
100	1106.186663	7.204243039	7.126238184
150	1104.698668	7.318668461	7.184666861
150	1104.338586	7.532060812	7.323355683
150	1106.983059	7.455727785	7.387371312
150	1106.900133	7.474867736	7.356781222
150	1103.585158	7.420335905	7.238370197
200	1107.009383	7.661665851	7.527142971
200	1105.197733	7.868011083	7.645473087
200	1108.271963	7.607005209	7.556981338
200	1107.975132	7.569619513	7.50777176
200	1106.623841	7.628585727	7.463470515
250	1110.794589	7.780904534	7.695766261
250	1108.343015	8.051805104	7.847326566
250	1110.852184	7.766598411	7.672325258
250	1112.621515	7.796303675	7.660905465
250	1110.234016	7.998885404	7.80153614
300	1113.761842	8.031608542	7.834910218
300	1114.511877	8.154221251	8.121973613
300	1108.014682	7.980023804	7.951748616
300	1113.139858	7.962873594	7.852356033
300	1112.348677	8.075719447	7.888794587
350	1112.415738	8.341623753	8.05735484
350	1113.535478	8.414867374	8.206780551
350	1112.465504	8.127331618	7.921233784
350	1113.281715	8.233879	8.02416231
350	1109.968144	8.147412347	8.091922399
400	1113.012583	8.411251015	8.11240207
400	1111.429179	8.602153357	8.260565627
400	1115.116271	8.382128813	8.085210396
400	1111.219474	8.495198777	8.237061175
400	1108.672951	8.324759076	8.170435309
400	1115.149957	8.380034746	8.029400919
500	1114.346703	8.761157065	8.410046232
500	1116.472371	8.823310594	8.484769324
500	1116.947793	8.697949304	8.332147803
500	1118.806271	8.823973083	8.512123159
500	1115.217557	9.077356392	8.722798471
600	1120.246047	8.956494808	8.614762627
600	1124.593164	9.277868774	8.931634126
600	1120.818074	9.011141057	8.879314957
600	1120.561874	9.085440869	8.76573065
600	1119.182702	9.094245448	8.606562438
600	1119.968197	9.129287941	8.688306169
700	1125.88925	9.383967504	8.96162084
700	1124.839779	9.567163344	9.144953606
700	1122.195524	9.355794516	8.995260637
700	1122.376527	9.326315291	8.837908742
700	1125.411222	9.382083608	8.879986045
800	1125.352057	9.886410463	9.280443897
800	1125.708971	9.99782907	9.366291064
800	1130.49542	10.20542682	9.495042411
800	1124.964894	9.723650342	9.214344407
800	1124.443899	9.76706377	9.145667026
800	1122.068308	9.721205908	9.36591575
900	1127.166214	9.99782907	9.138181954
900	1127.703428	10.30817141	9.546770212
900	1128.138661	10.36448266	9.482688039
900	1128.137158	10.03838707	9.330035796
900	1126.737045	9.926363457	9.36516522
1000	1132.962899	10.1291497	9.537390198
1000	1132.110815	10.66563332	9.848079582
1000	1128.709374	10.60780364	9.811331368
1000	1131.615711	10.31470356	9.514416751
1000	1131.796154	10.61480275	9.78438608
1000	1130.116661	10.19042684	9.479219695
1500	1139.356892	11.18330092	10.13362604
1500	1143.17838	11.72695359	10.45998832
1500	1141.938188	11.18900782	10.1596802
1500	1142.285599	11.8124641	10.3461013
1500	1141.357658	11.34955278	10.19632974
1500	1139.144512	11.78290003	10.47255976
1500	1140.148839	11.45876218	10.34140063
2000	1149.788368	12.3739645	10.92749917
2000	1153.403919	12.26067353	10.65754119
2000	1155.052817	12.85167488	11.36320332
2000	1148.819429	11.9983301	10.68592986
2000	1148.37237	12.28706557	10.7582413
2000	1149.80251	12.23226198	10.76186279
