0	1670.088856	10.47498152	10.4735283
0	1670.852174	10.44264158	10.4416799
0	1671.244837	10.53547735	10.50317309
0	1675.264388	10.50658793	10.48565334
100	1677.124925	10.65703593	10.59583135
100	1680.358652	10.9108626	10.75410614
100	1679.170289	10.79928876	10.7494588
100	1674.974526	10.83019953	10.79459283
100	1674.866744	10.76600534	10.57991947
150	1684.881521	11.13847818	11.00781582
150	1676.185213	10.99414413	10.96042291
150	1677.244336	11.09132061	10.97997109
150	1675.288765	11.02757897	10.96475936
150	1678.917838	10.59234564	10.56851871
150	1684.625727	10.94581931	10.78625705
200	1682.22675	10.95825632	10.80503512
200	1682.06757	10.86822166	10.82231998
200	1686.344011	11.3418562	11.1650891
200	1688.376072	11.26970188	11.11595832
200	1682.368781	11.23089689	11.19243555
250	1685.953072	11.36915175	11.23782159
250	1683.144761	11.54281982	11.30826973
250	1685.658804	11.3388996	11.29888845
250	1684.519549	11.39482323	11.16281798
250	1683.397465	11.3745123	11.32120217
250	1680.865611	11.28660619	11.25460203
300	1690.022757	11.47337056	11.10642263
300	1685.845691	11.70760572	11.3430394
300	1690.463076	11.35666945	11.22801485
300	1683.910514	11.56829535	11.19129267
300	1684.445522	11.71211252	11.36023216
350	1683.855458	11.61591722	11.35488919
350	1690.472968	11.8276527	11.48986393
350	1690.388493	11.50457748	11.43210711
350	1686.968839	11.97226275	11.43694134
350	1687.632835	11.63739197	11.5391042
500	1693.187387	12.33289793	12.06558867
500	1695.290299	12.15168822	11.89700259
500	1693.521171	12.1346152	11.69796401
500	1695.159055	11.76460566	11.61025045
1000	1716.273595	13.88489113	13.17584138
1000	1711.753712	14.1408829	13.17313522
1000	1704.847641	13.48528148	12.76708554
1000	1719.879597	13.62910726	12.99555899
2000	1730.85164	16.04324215	14.30860275
2000	1732.098451	16.25068446	14.48428026
2000	1732.089376	16.09948504	14.47331784
2000	1731.418779	15.23748204	13.81533508
