0	-2.498489738
110	9.066166842
120	10.2226325
130	10.51627434
140	13.35822246
150	12.52736845
160	15.59677698
170	16.41590038
180	12.03983177
190	16.65789052
200	19.90723284
300	26.45974448
400	37.76471373
500	44.12171826
600	53.64708462
700	57.24866214
800	64.06205496
900	73.74485554
1000	76.83730099
1100	79.92974643
1200	83.02019187

