0	0	0	0
100	9.564656579	10.25145413	10.40697074
150	15.02585818	15.87718119	16.33572334
200	20.40572258	21.7669566	20.53476203
300	28.95823422	31.38509945	30.06315575
400	38.26320346	39.84775611	39.45720854
500	45.620208	46.52163223	47.04407333
600	52.14557436	54.49959762	57.17509399
700	59.14715188	59.78218514	65.07604851
800	66.5605447	68.43273778	72.52362803
900	74.24334528	76.26802727	79.78338374
1000	79.33579072	82.65243328	86.82514659
1200	88.51868161	90.9318307	93.15583287


