0ppm-20-30cm-snr4-0.DPT,1832.72667464185,11.7327747983101,11.5826522102526
0ppm-20-30cm-snr4-1.DPT,1834.56156987466,11.9266796070881,11.8541948398968
0ppm-20-30cm-snr4-end-0.DPT,1838.02064069182,11.6127680996863,11.6077342598656
0ppm-20-30cm-snr4-end-1.DPT,1841.0746496708,11.8482086986058,11.7711305216585
0ppm-20-30cm-snr4-end-2.DPT,1850.15944096859,11.7953580942232,11.7953580942232
0ppm-20-30cm-snr4-test.DPT,1837.86190687666,11.988708124203,11.7966715510059
1000ppm-20-30cm-snr4-0.DPT,1888.11085309437,14.2481215507234,13.6091212891626
1000ppm-20-30cm-snr4-1.DPT,1875.46112655354,14.7237009912866,13.8848911287334
1000ppm-20-30cm-snr4-2.DPT,1888.02809711709,15.5752023093555,14.9880375797291
1000ppm-20-30cm-snr4-3.DPT,1896.73613757909,15.6751174422949,14.2934032997847
1000ppm-20-30cm-snr4-4.DPT,1897.15908467558,15.508302678348,14.6992843116262
100ppm-20-30cm-snr4-0.DPT,1844.16088744147,12.2279074185432,12.1098367320663
100ppm-20-30cm-snr4-1.DPT,1853.34596763991,11.7757037622064,11.74898588402
100ppm-20-30cm-snr4-2.DPT,1842.52156174658,11.8515333139554,11.7179138553205
100ppm-20-30cm-snr4-3.DPT,1840.58959023398,11.9907681818678,11.8012717804945
150ppm-20-30cm-snr4-0.DPT,1850.22850440047,12.0600019901553,12.0238626984692
150ppm-20-30cm-snr4-1.DPT,1847.26207329135,11.9382002601611,11.8151017779579
150ppm-20-30cm-snr4-2.DPT,1843.57848856478,12.1324857785444,12.0411998265592
150ppm-20-30cm-snr4-3.DPT,1851.5296720958,12.1846003139406,12.0844969497267
2000ppm-20-30cm-snr4-0.DPT,1926.88107710869,14.8240826928809,14.4105155402196
2000ppm-20-30cm-snr4-1.DPT,1916.4210853797,15.7888987020657,14.7005659834133
2000ppm-20-30cm-snr4-2.DPT,1909.07498506886,18.3893161452883,16.8089394069022
2000ppm-20-30cm-snr4-3.DPT,1921.01943491297,18.2768903147805,15.9345981956604
2000ppm-20-30cm-snr4-4.DPT,1919.29201615707,16.3488656837242,15.3491471244257
2000ppm-20-30cm-snr4-out-0-n.DPT,1910.99310619716,16.6776358450856,15.4714066420415
2000ppm-20-30cm-snr4-out-1.DPT,1899.89514687005,16.0783085051026,14.6686371172136
2000ppm-20-30cm-snr4-out-10-n.DPT,1896.22395879903,16.5955588515988,15.5814782422671
2000ppm-20-30cm-snr4-out-11.DPT,1892.30592752294,15.8037463911226,14.8399376961395
2000ppm-20-30cm-snr4-out-12.DPT,1891.62723788495,16.1600521055827,14.8838397943086
2000ppm-20-30cm-snr4-out-13.DPT,1898.56079792434,16.8909437062386,15.4302698636418
2000ppm-20-30cm-snr4-out-14.DPT,1894.95815231153,15.5579901113584,14.678828837512
2000ppm-20-30cm-snr4-out-15.DPT,1885.05507785824,15.9176003468815,15.1655535190146
2000ppm-20-30cm-snr4-out-16.DPT,1895.55844556578,15.217221680804,14.0837896178668
2000ppm-20-30cm-snr4-out-17.DPT,1890.35253788505,15.1215487988856,14.8320029591838
2000ppm-20-30cm-snr4-out-18.DPT,1888.43083663347,14.6852108295774,14.0099076017666
