0ppm-10-30cm-0.DPT,1084.01780986327,6.78878167291472,6.77119426901694
0ppm-10-30cm-1.DPT,1076.13053687101,6.74340690198359,6.71783542499283
0ppm-10-30cm-2.DPT,1080.02961392399,6.82626237097468,6.79770603280731
1000ppm-10-30cm-0.DPT,1156.01448598347,10.3091039704508,9.57936650567844
1000ppm-10-30cm-1.DPT,1154.99740721587,10.2714944415277,9.45463547345049
1000ppm-10-30cm-2.DPT,1154.14241227329,10.2816772007507,9.72813538163264
100ppm-10-30cm-0.DPT,1119.00934158248,7.34286189359978,7.30253626869233
100ppm-10-30cm-1.DPT,1119.96337676636,7.32969146707235,7.31117941267433
100ppm-10-30cm-2.DPT,1117.88218552325,7.12601410765746,7.06571145848398
150ppm-10-30cm-0.DPT,1110.22511338415,7.50361454459583,7.34050710049376
150ppm-10-30cm-1.DPT,1107.11106011986,7.613768946153,7.42681486902361
150ppm-10-30cm-2.DPT,1109.79818985481,7.47001419843108,7.37976295393683
2000ppm-10-30cm-0.DPT,1179.32739667314,12.2848601002033,10.7935499859321
2000ppm-10-30cm-1.DPT,1184.7555322039,12.2453519065426,10.9006974024717
2000ppm-10-30cm-2.DPT,1182.58868041042,12.5453483132927,11.0039834085388
2000ppm-10-30cm-3.DPT,1180.77550137334,12.8735029837279,11.157712303674
2000ppm-10-30cm-4.DPT,1183.70123139553,12.498774732166,10.9001630506016
2000ppm-10-30cm-5.DPT,1187.19830973547,13.1425826139774,11.4417809459397
2000ppm-out-bend10-0.DPT,1183.59866387907,12.7695500835655,11.1696348997232
2000ppm-out-bend10-1.DPT,1184.79488451987,12.3366152474871,11.2743585690935
2000ppm-out-bend10-10.DPT,1134.81352679446,11.5782777061438,10.4157947194748
2000ppm-out-bend10-100min.DPT,1139.65190731935,7.22895272716145,7.18807496394676
2000ppm-out-bend10-11.DPT,1182.21719650354,11.6071054399385,10.2585690009779
2000ppm-out-bend10-110min.DPT,1157.29425096019,7.30487055782084,7.28367462512877
2000ppm-out-bend10-12.DPT,1181.71320583035,11.3584504399797,10.5973260855399
2000ppm-out-bend10-120min.DPT,1173.94669872854,7.61552422858881,7.56465898167938
2000ppm-out-bend10-13-n.DPT,1187.60907127728,11.233203895808,10.2484402159331
2000ppm-out-bend10-14.DPT,1256.66512007355,11.232050237993,10.5556668229979
2000ppm-out-bend10-14min.DPT,1199.53516540844,10.7805354577059,9.98785674713821
2000ppm-out-bend10-15.DPT,1245.15855956132,11.7483362774345,10.6666458992235
2000ppm-out-bend10-16.DPT,1249.82866380954,11.4158312227651,10.375359539421
2000ppm-out-bend10-17.DPT,1219.47724539145,11.5304467498018,10.4114954832032
2000ppm-out-bend10-17min.DPT,1191.26646372427,10.5369514500653,9.7110355486853
2000ppm-out-bend10-18.DPT,1211.62251769035,11.3679614097137,10.2585690009779
2000ppm-out-bend10-19.DPT,1220.65228025493,11.6348600110933,10.6976434723372
2000ppm-out-bend10-19min.DPT,1187.89895305721,9.96281036176885,9.43934070568247
2000ppm-out-bend10-2-n.DPT,1183.48417909214,12.1495504166846,10.8354605145007
2000ppm-out-bend10-20.DPT,1213.98637353899,10.9739886933347,10.1421438222739
2000ppm-out-bend10-20min.DPT,1188.10437815205,10.2259651912657,9.74858050374807
2000ppm-out-bend10-25min.DPT,1185.43100423872,9.96065793826292,9.46614200182518
2000ppm-out-bend10-3.DPT,1184.6061890468,12.1831641549265,11.0363915453068
2000ppm-out-bend10-30min.DPT,1182.54143193932,9.38924676370208,9.00630173610162
2000ppm-out-bend10-35min.DPT,1175.35409891648,8.91637965044828,8.6566348905132
2000ppm-out-bend10-4.DPT,1182.42324292367,12.1573941743392,10.5814087347463
2000ppm-out-bend10-40min.DPT,1173.17597779078,8.85589197602163,8.55301281356875
2000ppm-out-bend10-5.DPT,1185.9278522788,11.8575240426808,10.5305672930217
2000ppm-out-bend10-50min.DPT,1174.25752887344,8.39531468880963,8.23272242355811
2000ppm-out-bend10-55min.DPT,1169.21522210745,8.34043812797013,8.14882998857408
2000ppm-out-bend10-6.DPT,1115.58040069155,11.3000599987826,9.98742368687769
2000ppm-out-bend10-7.DPT,1115.78589048102,11.1736163830396,9.97531549871668
2000ppm-out-bend10-70min.DPT,1163.86113513256,7.86296346319821,7.76893619071413
2000ppm-out-bend10-8.DPT,1116.23952528534,11.4880282382584,10.0997210122971
2000ppm-out-bend10-80min.DPT,1167.75121455714,7.90806804280471,7.82147719740107
2000ppm-out-bend10-9.DPT,1117.15621734244,11.2366667091362,9.95936699602333
2000ppm-out-bend10-90min.DPT,1155.36029530545,7.24665606574233,7.22253299972636
200ppm-10-30cm-0.DPT,1094.9347351524,7.75466937393914,7.58428617910833
