0	0	0	0
100	0.491639216	0.412222	0.264874274
150	0.763896631	0.625078444	0.549905206
200	1.075549704	0.837934889	0.834936137
250	1.177519029	0.953659468	0.980494369
300	1.473923561	1.260116153	1.126052601
350	1.63630381	1.43135478	1.423884926
500	2.218586513	2.062664477	1.973259394
1000	3.678407892	3.611729411	3.310011414
2000	5.975591595	5.309614444	4.755335351
